Unnamed: 0,INDU Index,SPX Index,AS30 Index,SPTSX Index,TPX Index,TRAN Index
1932-11-15,65.26,7.43,,,,29.39
1932-11-16,63.24,7.2,,,,28.26
1932-11-17,62.99,7.15,,,,27.79
1932-11-18,62.96,7.13,,,,27.41
1932-11-21,63.65,7.2,,,,27.9
1932-11-22,63.16,7.17,,,,27.89
1932-11-23,59.47,6.85,,,,26.73
1932-11-25,58.78,6.78,,,,26.55
1932-11-28,59.17,6.8,,,,26.41
1932-11-29,58.77,6.78,,,,26.27
1932-11-30,56.35,6.55,,,,25.04
1932-12-01,58.02,6.73,,76.23,,25.75
1932-12-02,55.91,6.47,,,,24.57
1932-12-05,56.53,6.54,,,,24.59
1932-12-06,59.58,6.87,,,,26.81
1932-12-07,59.77,6.89,,,,26.98
1932-12-08,60.05,6.89,,,,27.0
1932-12-09,61.58,7.08,,,,27.73
1932-12-12,61.48,7.07,,,,27.87
1932-12-13,60.35,6.99,,,,27.47
1932-12-14,61.93,7.12,,,,28.16
1932-12-15,61.16,7.05,,,,27.84
1932-12-16,60.52,7.0,,,,27.7
1932-12-19,60.08,6.97,,,,27.35
1932-12-20,58.78,6.82,,,,26.39
1932-12-21,58.97,6.8,,,,25.88
1932-12-22,56.55,6.57,,,,24.3
1932-12-23,56.8,6.57,,,,24.05
1932-12-27,57.6,6.61,,,,24.24
1932-12-28,57.85,6.6,,,,24.69
1932-12-29,59.12,6.75,,,,25.4
1932-12-30,60.26,6.92,,,,26.06
1933-01-03,59.29,6.83,,78.61,,25.59
1933-01-04,62.35,7.15,,,,26.99
1933-01-05,62.25,7.12,,,,26.95
1933-01-06,62.96,7.23,,,,28.24
1933-01-09,62.31,7.13,,,,28.32
1933-01-10,64.35,7.34,,,,29.44
1933-01-11,63.81,7.32,,,,29.52
1933-01-12,63.09,7.23,,,,29.08
1933-01-13,63.18,7.25,,,,28.86
1933-01-16,61.62,7.06,,,,27.47
1933-01-17,61.75,7.08,,,,27.59
1933-01-18,60.36,6.95,,,,26.98
1933-01-19,61.02,6.98,,,,27.38
1933-01-20,61.63,7.06,,,,28.06
1933-01-23,61.46,7.03,,,,27.81
1933-01-24,61.3,6.98,,,,27.78
1933-01-25,62.33,7.1,,,,27.99
1933-01-26,61.73,7.05,,,,27.97
1933-01-27,61.43,7.04,,,,28.48
1933-01-30,60.77,6.98,,,,28.69
1933-01-31,60.9,6.94,,,,28.92
1933-02-01,59.08,6.67,,73.11,,28.39
1933-02-02,58.03,6.55,,,,27.67
1933-02-03,58.11,6.53,,,,28.16
1933-02-06,58.07,6.48,,,,27.9
1933-02-07,58.38,6.54,,,,28.05
1933-02-08,58.87,6.62,,,,28.56
1933-02-09,60.09,6.76,,,,29.47
1933-02-10,59.11,6.66,,,,29.49
1933-02-14,56.57,6.32,,,,27.45
1933-02-15,56.71,6.28,,,,27.38
1933-02-16,55.49,6.13,,,,26.33
1933-02-17,56.37,6.23,,,,27.05
1933-02-20,54.26,6.0,,,,25.99
1933-02-21,53.99,5.96,,,,25.61
1933-02-23,51.94,5.68,,,,24.03
1933-02-24,53.84,5.9,,,,25.09
1933-02-27,50.16,5.53,,,,23.49
1933-02-28,51.39,5.66,,,,24.08
1933-03-01,52.54,5.77,,72.67,,24.57
1933-03-02,52.54,5.65,,,,23.94
1933-03-03,53.84,5.84,,,,24.76
1933-03-15,62.1,6.81,,,,29.19
1933-03-16,62.95,6.93,,,,29.19
1933-03-17,60.73,6.63,,,,28.58
1933-03-20,59.9,6.5,,,,29.12
1933-03-21,57.58,6.2,,,,27.65
1933-03-22,56.86,6.12,,,,27.07
1933-03-23,58.06,6.25,,,,28.34
1933-03-24,57.93,6.25,,,,28.41
1933-03-27,56.53,6.09,,,,27.33
1933-03-28,57.92,6.21,,,,27.83
1933-03-29,56.81,6.07,,,,27.14
1933-03-30,56.49,6.05,,,,26.74
1933-03-31,55.4,5.85,,,,25.54
1933-04-03,55.69,5.87,,79.95,,24.99
1933-04-04,56.09,5.9,,,,24.55
1933-04-05,57.5,5.95,,,,23.64
1933-04-06,58.8,6.05,,,,24.41
1933-04-07,58.78,6.12,,,,24.52
1933-04-10,62.11,6.54,,,,26.46
1933-04-11,61.15,6.51,,,,26.17
1933-04-12,60.26,6.41,,,,25.8
1933-04-13,62.69,6.67,,,,26.6
1933-04-14,62.69,,,,,
1933-04-17,61.59,6.53,,,,25.7
1933-04-18,62.65,6.66,,,,26.12
1933-04-19,68.31,7.14,,,,27.59
1933-04-20,72.27,7.82,,,,28.75
1933-04-21,69.78,7.44,,,,29.51
1933-04-24,73.69,7.91,,,,31.08
1933-04-25,72.45,7.72,,,,30.11
1933-04-26,72.64,7.77,,,,31.17
1933-04-27,71.71,7.7,,,,30.44
1933-04-28,73.1,7.83,,,,30.87
1933-05-01,77.79,8.43,,98.22,,33.46
1933-05-02,77.29,8.46,,,,35.68
1933-05-03,77.37,8.41,,,,34.34
1933-05-04,79.16,8.65,,,,35.52
1933-05-05,79.78,8.74,,,,35.78
1933-05-08,76.63,8.34,,,,33.97
1933-05-09,77.23,8.4,,,,34.24
1933-05-10,80.78,8.82,,,,36.03
1933-05-11,82.48,9.07,,,,37.43
1933-05-12,82.14,9.03,,,,37.31
1933-05-15,79.7,8.68,,,,36.39
1933-05-16,81.29,8.85,,,,37.28
1933-05-17,82.64,8.94,,,,37.92
1933-05-18,82.57,8.89,,,,38.62
1933-05-19,81.75,8.82,,,,38.46
1933-05-22,79.94,8.64,,,,37.27
1933-05-23,83.06,8.96,,,,39.23
1933-05-24,84.29,9.15,,,,40.28
1933-05-25,83.73,9.08,,,,40.23
1933-05-26,86.42,9.34,,,,40.99
1933-05-29,90.02,9.78,,,,42.94
1933-05-31,88.11,9.64,,,,42.42
1933-06-01,89.1,9.74,,115.02,,43.4
1933-06-02,92.21,10.13,,,,44.16
1933-06-05,91.89,10.07,,,,44.41
1933-06-06,91.9,10.04,,,,43.33
1933-06-07,92.98,10.22,,,,43.53
1933-06-08,93.52,10.31,,,,43.04
